type,amount,oldbalanceOrg,newbalanceOrig,isFraud
TRANSFER,487572.45,487572.45,0.0,1
CASH_IN,233600.94,658437.0,892037.94,0
CASH_OUT,121927.83,31157.0,0.0,0
CASH_OUT,805319.81,805319.81,0.0,1
CASH_OUT,1084144.37,1084144.37,0.0,1
CASH_IN,149686.61,5357293.18,5506979.8,0
CASH_OUT,122172.86,80511.0,0.0,0
PAYMENT,18733.36,15937.42,0.0,0
TRANSFER,414794.23,414794.23,0.0,1
TRANSFER,2689.43,2689.43,0.0,1
PAYMENT,3112.74,43457.94,40345.19,0
TRANSFER,86262.23,399658.0,313395.77,0
CASH_OUT,594577.22,594577.22,0.0,1
CASH_IN,120642.45,245784.92,366427.37,0
CASH_IN,50139.58,9055.0,59194.58,0
PAYMENT,9969.43,53921.0,43951.57,0
CASH_OUT,316338.45,0.0,0.0,0
CASH_OUT,2754759.04,2754759.04,0.0,1
TRANSFER,262678.53,262678.53,0.0,1
CASH_OUT,11308.0,11308.0,0.0,1
TRANSFER,89596.79,89596.79,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
PAYMENT,20235.77,57801.0,37565.23,0
PAYMENT,17815.61,0.0,0.0,0
PAYMENT,12585.89,0.0,0.0,0
PAYMENT,21014.11,36805.0,15790.89,0
CASH_IN,274327.34,1074482.34,1348809.67,0
CASH_OUT,32524.49,0.0,0.0,0
PAYMENT,2728.37,0.0,0.0,0
PAYMENT,6840.09,20599.0,13758.91,0
PAYMENT,5499.78,0.0,0.0,0
TRANSFER,3523089.46,3523089.46,0.0,1
CASH_OUT,274799.58,274799.58,0.0,1
CASH_OUT,16671.29,16671.29,0.0,1
TRANSFER,505580.22,505580.22,0.0,1
TRANSFER,358159.13,358159.13,0.0,1
CASH_OUT,175267.61,175267.61,0.0,1
TRANSFER,5141769.94,5141769.94,0.0,1
CASH_OUT,184588.59,184588.59,0.0,1
CASH_IN,314317.37,34217.0,348534.37,0
CASH_OUT,5689516.13,5689516.13,0.0,1
PAYMENT,8899.13,40184.0,31284.87,0
CASH_OUT,470956.59,470956.59,0.0,1
PAYMENT,4529.85,39649.0,35119.15,0
CASH_OUT,42399.08,1034.59,0.0,0
PAYMENT,67940.5,0.0,0.0,0
CASH_OUT,186742.99,29504.0,0.0,0
PAYMENT,47383.19,39759.0,0.0,0
TRANSFER,8104557.88,8104557.88,0.0,1
CASH_OUT,97311.89,6481.0,0.0,0
PAYMENT,13844.31,418589.73,404745.42,0
CASH_IN,159635.19,8571085.42,8730720.61,0
CASH_OUT,306868.45,120.0,0.0,0
CASH_IN,193613.67,6073109.77,6266723.44,0
TRANSFER,10000000.0,14339822.23,4339822.23,1
PAYMENT,22779.29,52591.73,29812.44,0
TRANSFER,27759.73,27759.73,0.0,1
CASH_IN,245383.46,29827.0,275210.46,0
TRANSFER,62134.33,62134.33,0.0,1
CASH_OUT,2374412.42,2374412.42,0.0,1
CASH_OUT,429257.45,429257.45,0.0,1
PAYMENT,53531.61,0.0,0.0,0
PAYMENT,6567.53,0.0,0.0,0
CASH_OUT,6703831.4,6703831.4,0.0,1
CASH_IN,78586.7,581683.69,660270.39,0
CASH_OUT,104409.47,0.0,0.0,0
CASH_OUT,204721.27,204721.27,0.0,1
CASH_OUT,50397.22,0.0,0.0,0
CASH_IN,304796.45,8178.0,312974.45,0
CASH_OUT,4602636.68,4602636.68,0.0,1
CASH_OUT,106654.67,106654.67,0.0,1
CASH_OUT,2070814.27,2070814.27,0.0,1
CASH_OUT,177925.98,177925.98,0.0,1
TRANSFER,60314.32,60314.32,0.0,1
CASH_OUT,1459180.14,1459180.14,0.0,1
CASH_OUT,4152987.1,4152987.1,0.0,1
TRANSFER,844213.81,844213.81,0.0,1
CASH_IN,59750.98,20363.0,80113.98,0
TRANSFER,408548.31,368002.12,0.0,0
TRANSFER,1185157.78,1185157.78,0.0,1
TRANSFER,900362.48,900362.48,0.0,1
CASH_OUT,2580055.17,2580055.17,0.0,1
CASH_IN,135676.5,50400.0,186076.5,0
PAYMENT,6159.24,14276.21,8116.97,0
TRANSFER,925579.57,925579.57,0.0,1
CASH_OUT,1515291.19,1515291.19,0.0,1
CASH_IN,244133.3,5825336.75,6069470.05,0
CASH_OUT,108718.59,0.0,0.0,0
CASH_OUT,904338.88,904338.88,0.0,1
CASH_IN,101906.29,20919.0,122825.29,0
PAYMENT,19711.21,44959.0,25247.79,0
CASH_IN,10942.7,957.0,11899.7,0
TRANSFER,1122508.34,1122508.34,0.0,1
PAYMENT,12030.43,20701.0,8670.57,0
TRANSFER,190737.49,190737.49,0.0,1
TRANSFER,3302492.95,3302492.95,0.0,1
TRANSFER,177344.53,177344.53,0.0,1
CASH_OUT,26481.25,26481.25,0.0,1
CASH_OUT,1232697.94,1232697.94,0.0,1
CASH_OUT,124976.28,0.0,0.0,0
TRANSFER,30674.98,30674.98,0.0,1
TRANSFER,10000000.0,10780687.45,780687.45,1
TRANSFER,1507272.25,15062.0,0.0,0
TRANSFER,96640.12,96640.12,0.0,1
CASH_OUT,1709224.02,1709224.02,0.0,1
CASH_OUT,1013208.77,1013208.77,0.0,1
PAYMENT,4589.45,0.0,0.0,0
CASH_OUT,600722.15,600722.15,0.0,1
PAYMENT,4394.51,1764.0,0.0,0
PAYMENT,4492.01,107499.0,103006.99,0
TRANSFER,455386.57,455386.57,0.0,1
CASH_IN,11986.36,22325.0,34311.36,0
CASH_OUT,110305.5,0.0,0.0,0
TRANSFER,326052.83,326052.83,0.0,1
CASH_OUT,139964.67,21395.0,0.0,0
PAYMENT,8419.82,0.0,0.0,0
CASH_OUT,167606.49,167606.49,0.0,1
CASH_OUT,28636.24,28636.24,0.0,1
CASH_OUT,597806.2,597806.2,0.0,1
CASH_OUT,437592.31,54905.0,0.0,0
TRANSFER,30548.46,30548.46,0.0,1
TRANSFER,18471.55,18471.55,0.0,1
CASH_OUT,66941.04,66941.04,0.0,1
TRANSFER,545780.7,545780.7,0.0,1
TRANSFER,2947783.87,2947783.87,0.0,1
TRANSFER,548335.12,548335.12,0.0,1
TRANSFER,2249574.01,2249574.01,0.0,1
CASH_OUT,46130.88,46130.88,0.0,1
TRANSFER,2277862.67,2277862.67,0.0,1
CASH_OUT,2155569.91,2155569.91,0.0,1
TRANSFER,2241630.36,2241630.36,0.0,1
CASH_OUT,868004.62,868004.62,0.0,1
CASH_OUT,1564952.45,1564952.45,0.0,1
PAYMENT,4406.07,15572.0,11165.93,0
CASH_OUT,61904.69,302756.0,240851.31,0
PAYMENT,7519.26,0.0,0.0,0
PAYMENT,10230.67,44552.35,34321.68,0
CASH_OUT,134297.68,134297.68,0.0,1
CASH_IN,109838.6,13375310.68,13485149.28,0
TRANSFER,2828068.73,2828068.73,0.0,1
CASH_IN,71065.07,2663538.48,2734603.55,0
TRANSFER,2571605.04,2571605.04,0.0,1
TRANSFER,95235.46,95235.46,0.0,1
TRANSFER,228706.19,228706.19,0.0,1
PAYMENT,16235.74,2248.0,0.0,0
CASH_OUT,1822754.86,1822754.86,0.0,1
CASH_OUT,407275.43,407275.43,0.0,1
TRANSFER,2960254.17,2960254.17,0.0,1
CASH_OUT,185263.28,0.0,0.0,0
CASH_IN,76058.05,379.0,76437.05,0
CASH_IN,110256.49,5704312.47,5814568.96,0
CASH_OUT,305787.64,0.0,0.0,0
TRANSFER,603955.84,20977.0,0.0,0
PAYMENT,6868.93,0.0,0.0,0
TRANSFER,677131.59,0.0,0.0,0
CASH_IN,51694.08,24977.0,76671.08,0
PAYMENT,7303.17,0.0,0.0,0
PAYMENT,2027.79,48518.0,46490.21,0
CASH_OUT,22067.63,106288.0,84220.37,0
PAYMENT,14817.37,10782.62,0.0,0
TRANSFER,74581.07,74581.07,0.0,1
CASH_OUT,32830.82,32830.82,0.0,1
CASH_OUT,106850.22,106850.22,0.0,1
TRANSFER,201511.93,201511.93,0.0,1
CASH_OUT,156000.94,0.0,0.0,0
TRANSFER,334790.89,334790.89,0.0,1
TRANSFER,789454.65,0.0,0.0,0
CASH_OUT,312511.2,0.0,0.0,0
TRANSFER,1371322.0,1371322.0,0.0,1
CASH_OUT,378638.25,204909.0,0.0,0
CASH_OUT,114939.32,0.0,0.0,0
CASH_OUT,513044.77,0.0,0.0,0
TRANSFER,1486052.97,1486052.97,0.0,1
PAYMENT,9778.64,712.0,0.0,0
CASH_OUT,154959.08,152957.35,0.0,0
CASH_OUT,271846.43,13872.0,0.0,0
PAYMENT,4933.7,34094.7,29161.0,0
PAYMENT,10531.32,717.0,0.0,0
TRANSFER,1026208.84,1026208.84,0.0,1
TRANSFER,93732.16,93732.16,0.0,1
TRANSFER,515453.7,239.0,0.0,0
CASH_OUT,357824.01,357824.01,0.0,1
TRANSFER,138373.64,138373.64,0.0,1
CASH_IN,24240.59,1046578.38,1070818.97,0
TRANSFER,50577.26,50577.26,0.0,1
CASH_OUT,3178881.71,3178881.71,0.0,1
PAYMENT,30755.01,188854.55,158099.53,0
TRANSFER,48299.77,48299.77,0.0,1
TRANSFER,39664.74,39664.74,0.0,1
CASH_OUT,190202.78,24133.0,0.0,0
CASH_IN,245744.29,874.0,246618.29,0
CASH_OUT,128440.4,128440.4,0.0,1
TRANSFER,942428.36,452662.0,0.0,0
CASH_IN,196525.21,18753163.28,18949688.49,0
CASH_OUT,4094.07,4094.07,0.0,1
CASH_IN,215766.25,4639259.16,4855025.41,0
CASH_OUT,309488.9,309488.9,0.0,1
CASH_OUT,7304.56,7304.56,0.0,1
CASH_OUT,4731371.88,4731371.88,0.0,1
TRANSFER,99445.61,0.0,0.0,0
TRANSFER,377096.39,377096.39,0.0,1
CASH_OUT,1465173.76,1465173.76,0.0,1
PAYMENT,8951.95,320453.67,311501.73,0
CASH_OUT,491847.47,491847.47,0.0,1
CASH_IN,13043.47,19305.0,32348.47,0
CASH_OUT,1388774.78,1388774.78,0.0,1
CASH_OUT,3574316.05,3574316.05,0.0,1
CASH_OUT,41849.67,256868.69,215019.02,0
TRANSFER,389250.9,389250.9,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_IN,209825.43,7067088.9,7276914.33,0
CASH_OUT,618381.01,618381.01,0.0,1
PAYMENT,847.5,8473.69,7626.18,0
CASH_IN,188839.5,19128.0,207967.5,0
CASH_OUT,123927.53,61942.0,0.0,0
CASH_OUT,50577.26,50577.26,0.0,1
TRANSFER,99808.45,99808.45,0.0,1
CASH_IN,9296.92,943014.46,952311.38,0
TRANSFER,617668.37,617668.37,0.0,1
TRANSFER,598426.68,598426.68,0.0,1
CASH_OUT,203569.49,0.0,0.0,0
CASH_OUT,114308.2,114308.2,0.0,1
TRANSFER,1558.46,1558.46,0.0,1
CASH_IN,145321.08,5202347.21,5347668.29,0
TRANSFER,2194533.79,2194533.79,0.0,1
TRANSFER,1343002.08,1343002.08,1343002.08,1
CASH_OUT,221270.79,0.0,0.0,0
TRANSFER,1631640.02,1631640.02,0.0,1
CASH_OUT,152542.53,0.0,0.0,0
CASH_OUT,125216.91,125216.91,0.0,1
CASH_OUT,38580.45,38580.45,0.0,1
TRANSFER,144945.34,144945.34,0.0,1
CASH_OUT,1102133.9,1102133.9,0.0,1
CASH_OUT,633384.46,633384.46,0.0,1
TRANSFER,507521.42,507521.42,0.0,1
CASH_OUT,392767.71,392767.71,0.0,1
CASH_IN,360502.17,9332279.71,9692781.87,0
PAYMENT,152.29,143919.88,143767.6,0
PAYMENT,6540.62,0.0,0.0,0
TRANSFER,1336901.11,1336901.11,0.0,1
CASH_OUT,1540624.7,1540624.7,0.0,1
CASH_OUT,137516.84,72544.0,0.0,0
CASH_OUT,127156.49,127156.49,0.0,1
CASH_OUT,127018.14,127018.14,0.0,1
CASH_IN,97785.19,187465.0,285250.19,0
CASH_IN,265055.79,4183285.4,4448341.19,0
CASH_IN,27362.94,122.0,27484.94,0
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,2651994.1,2651994.1,0.0,1
CASH_OUT,123164.02,0.0,0.0,0
TRANSFER,1610515.0,583002.0,0.0,0
TRANSFER,2815.61,2815.61,0.0,1
CASH_OUT,4032691.34,4032691.34,0.0,1
TRANSFER,53062.52,53062.52,0.0,1
CASH_OUT,308222.38,0.0,0.0,0
PAYMENT,36221.55,0.0,0.0,0
CASH_IN,424962.47,31456.0,456418.47,0
CASH_IN,94432.37,28833406.41,28927838.79,0
CASH_OUT,21951.04,0.0,0.0,0
TRANSFER,124465.49,124465.49,0.0,1
CASH_OUT,213499.28,210877.98,0.0,0
TRANSFER,4953893.08,4953893.08,4953893.08,1
CASH_IN,32998.26,3120625.38,3153623.65,0
CASH_OUT,38010.28,0.0,0.0,0
CASH_OUT,32382.96,32382.96,0.0,1
CASH_OUT,1059682.92,1059682.92,0.0,1
CASH_OUT,377664.54,20967.0,0.0,0
CASH_OUT,330465.53,10894.0,0.0,0
TRANSFER,6063657.03,6063657.03,0.0,1
TRANSFER,620791.47,620791.47,0.0,1
CASH_IN,238942.83,90397.78,329340.6,0
PAYMENT,16901.86,18359.05,1457.18,0
CASH_OUT,117665.82,0.0,0.0,0
CASH_IN,107148.21,5759356.18,5866504.38,0
CASH_OUT,703833.48,703833.48,0.0,1
PAYMENT,43655.73,0.0,0.0,0
PAYMENT,11041.99,12168.39,1126.4,0
CASH_OUT,1448630.38,1448630.38,0.0,1
CASH_IN,450650.23,22574704.42,23025354.64,0
TRANSFER,127342.3,127342.3,0.0,1
TRANSFER,258570.41,258570.41,0.0,1
TRANSFER,96941.28,702.0,0.0,0
CASH_OUT,768520.15,768520.15,0.0,1
CASH_OUT,78053.4,99039.0,20985.6,0
CASH_IN,306569.63,10219.0,316788.63,0
TRANSFER,152724.32,152724.32,0.0,1
CASH_OUT,79076.14,79076.14,0.0,1
PAYMENT,16287.16,783.0,0.0,0
CASH_OUT,109226.26,64601.0,0.0,0
TRANSFER,1165222.55,0.0,0.0,0
TRANSFER,451663.55,451663.55,0.0,1
CASH_OUT,22113.47,6001.0,0.0,0
TRANSFER,365114.84,365114.84,0.0,1
TRANSFER,1268931.21,1268931.21,0.0,1
CASH_OUT,58761.67,0.0,0.0,0
PAYMENT,15506.75,0.0,0.0,0
PAYMENT,3606.99,0.0,0.0,0
CASH_OUT,522204.97,427.0,0.0,0
TRANSFER,383661.1,383661.1,0.0,1
CASH_OUT,169409.73,0.0,0.0,0
TRANSFER,1246169.57,1246169.57,0.0,1
TRANSFER,12477.96,12477.96,0.0,1
CASH_OUT,7109453.78,7109453.78,0.0,1
CASH_OUT,256556.98,256556.98,0.0,1
PAYMENT,14607.28,0.0,0.0,0
CASH_OUT,115535.52,115535.52,0.0,1
CASH_IN,145284.59,1110.0,146394.59,0
TRANSFER,346180.23,37808.0,0.0,0
TRANSFER,426323.38,426323.38,0.0,1
CASH_OUT,64173.86,92505.0,28331.14,0
CASH_OUT,118709.91,61108.0,0.0,0
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,587031.2,587031.2,0.0,1
CASH_IN,215188.97,38907.0,254095.97,0
TRANSFER,5388834.64,5388834.64,0.0,1
CASH_OUT,1346264.61,1346264.61,0.0,1
CASH_OUT,325080.93,2055.0,0.0,0
CASH_OUT,1555182.41,1555182.41,0.0,1
TRANSFER,155761.29,155761.29,0.0,1
TRANSFER,1440705.58,1440705.58,0.0,1
CASH_IN,302236.67,116102.0,418338.67,0
CASH_OUT,287694.28,0.0,0.0,0
CASH_OUT,343429.34,343429.34,0.0,1
TRANSFER,987591.59,987591.59,0.0,1
CASH_OUT,615954.92,615954.92,0.0,1
CASH_IN,117049.46,30174.0,147223.46,0
PAYMENT,1638.5,0.0,0.0,0
CASH_OUT,114058.85,0.0,0.0,0
PAYMENT,25654.11,270752.65,245098.54,0
TRANSFER,1467968.73,1467968.73,0.0,1
CASH_OUT,480404.03,480404.03,0.0,1
CASH_OUT,503961.93,503961.93,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,10000000.0,13924102.18,3924102.18,1
CASH_OUT,115903.83,30676.0,0.0,0
PAYMENT,19586.7,571460.42,551873.72,0
TRANSFER,10000000.0,10175597.64,175597.64,1
PAYMENT,6815.29,0.0,0.0,0
CASH_OUT,317787.12,317787.12,0.0,1
CASH_OUT,306505.03,306505.03,0.0,1
CASH_OUT,4720554.95,4720554.95,0.0,1
CASH_IN,382962.77,903.0,383865.77,0
CASH_IN,178381.27,11477.0,189858.27,0
TRANSFER,28636.24,28636.24,0.0,1
PAYMENT,1551.01,0.0,0.0,0
PAYMENT,12525.84,46365.0,33839.16,0
CASH_IN,65833.47,28447.0,94280.47,0
CASH_IN,28672.19,121155.0,149827.19,0
CASH_OUT,3964129.99,3964129.99,0.0,1
TRANSFER,772379.36,772379.36,0.0,1
CASH_OUT,18042.11,18042.11,0.0,1
CASH_OUT,308778.37,308778.37,0.0,1
TRANSFER,3607917.73,3607917.73,0.0,1
CASH_OUT,4252656.95,4252656.95,0.0,1
CASH_OUT,1016081.0,1016081.0,0.0,1
CASH_IN,197483.93,6460760.3,6658244.23,0
CASH_OUT,227705.31,10860.0,0.0,0
TRANSFER,6204.71,6204.71,0.0,1
PAYMENT,329.78,30506.0,30176.22,0
CASH_OUT,1259972.05,1259972.05,0.0,1
TRANSFER,10000000.0,17476725.66,7476725.66,1
CASH_OUT,68082.53,0.0,0.0,0
CASH_OUT,4354175.33,4354175.33,0.0,1
CASH_OUT,19016.22,19016.22,0.0,1
PAYMENT,8305.24,99510.0,91204.76,0
PAYMENT,7601.43,0.0,0.0,0
CASH_OUT,324652.64,3012.0,0.0,0
CASH_OUT,115161.12,0.0,0.0,0
CASH_OUT,302618.54,0.0,0.0,0
CASH_IN,224346.0,45706.0,270052.0,0
CASH_IN,113590.51,21352.0,134942.51,0
TRANSFER,142791.28,142791.28,0.0,1
CASH_OUT,1368391.5,1368391.5,0.0,1
CASH_IN,228514.08,7562932.37,7791446.45,0
CASH_OUT,243652.51,0.0,0.0,0
TRANSFER,1746415.27,1746415.27,0.0,1
CASH_OUT,8589704.49,8589704.49,0.0,1
CASH_OUT,110985.96,0.0,0.0,0
CASH_IN,94472.48,20104.0,114576.48,0
CASH_IN,56909.99,13411081.96,13467991.95,0
TRANSFER,102009.37,102009.37,0.0,1
PAYMENT,10016.05,37134.13,27118.08,0
PAYMENT,1219.08,187000.0,185780.92,0
TRANSFER,10000000.0,14953893.08,4953893.08,1
CASH_OUT,262682.54,21147.0,0.0,0
CASH_OUT,15371.72,15371.72,0.0,1
CASH_IN,39316.19,91437.0,130753.19,0
CASH_OUT,262678.53,262678.53,0.0,1
CASH_OUT,1027260.28,1027260.28,0.0,1
TRANSFER,1777674.32,1777674.32,0.0,1
TRANSFER,407320.01,407320.01,0.0,1
CASH_OUT,193663.9,193663.9,0.0,1
CASH_OUT,66728.86,0.0,0.0,0
CASH_OUT,307480.92,160829.0,0.0,0
CASH_OUT,62184.44,62184.44,0.0,1
CASH_IN,181663.12,954505.21,1136168.33,0
CASH_OUT,168094.93,30895.0,0.0,0
CASH_OUT,39011.35,106765.0,67753.65,0
PAYMENT,7272.05,0.0,0.0,0
CASH_OUT,388134.74,99142.0,0.0,0
TRANSFER,185488.23,185488.23,0.0,1
CASH_OUT,201615.24,0.0,0.0,0
CASH_OUT,5363795.31,5363795.31,0.0,1
TRANSFER,3374.25,3374.25,0.0,1
TRANSFER,2674794.22,2674794.22,0.0,1
CASH_OUT,9345700.07,9345700.07,0.0,1
CASH_OUT,79357.89,11056.0,0.0,0
TRANSFER,3515387.71,103399.0,0.0,0
CASH_OUT,54584.29,54584.29,0.0,1
CASH_IN,137118.13,22296.0,159414.13,0
CASH_IN,210075.87,14941306.8,15151382.68,0
TRANSFER,10000000.0,40399045.08,30399045.08,1
CASH_OUT,395640.18,0.0,0.0,0
CASH_IN,261767.26,21454.0,283221.26,0
CASH_OUT,151715.39,151715.39,0.0,1
CASH_OUT,463891.31,463891.31,0.0,1
TRANSFER,496128.26,496128.26,0.0,1
CASH_OUT,864994.24,864994.24,0.0,1
CASH_OUT,246402.71,246402.71,0.0,1
TRANSFER,355909.21,355909.21,0.0,1
PAYMENT,16979.53,0.0,0.0,0
TRANSFER,65365.11,65365.11,0.0,1
CASH_IN,117317.1,24601.0,141918.1,0
CASH_OUT,252667.75,252667.75,0.0,1
CASH_IN,49322.1,567704.46,617026.55,0
PAYMENT,1741.85,21262.55,19520.7,0
CASH_OUT,3607917.73,3607917.73,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_IN,38229.91,30361.0,68590.91,0
CASH_OUT,338083.76,338083.76,0.0,1
PAYMENT,14014.22,402398.4,388384.18,0
TRANSFER,213831.93,0.0,0.0,0
TRANSFER,348055.47,348055.47,0.0,1
CASH_OUT,156691.56,156691.56,0.0,1
CASH_OUT,120667.21,51273.0,0.0,0
CASH_OUT,15560.34,15560.34,0.0,1
CASH_OUT,99622.17,0.0,0.0,0
PAYMENT,23926.44,105630.0,81703.56,0
PAYMENT,2837.56,26815.0,23977.44,0
TRANSFER,1036789.41,1036789.41,0.0,1
PAYMENT,25658.6,107354.0,81695.4,0
PAYMENT,9771.76,0.0,0.0,0
CASH_OUT,29548.01,452961.15,423413.14,0
CASH_OUT,4212682.84,4212682.84,0.0,1
CASH_OUT,81671.95,0.0,0.0,0
CASH_OUT,218382.66,19883.0,0.0,0
CASH_OUT,456930.88,456930.88,0.0,1
PAYMENT,82046.29,538454.45,456408.16,0
CASH_OUT,1782737.6,1782737.6,0.0,1
CASH_OUT,964388.1,964388.1,0.0,1
CASH_OUT,147957.23,147957.23,0.0,1
CASH_OUT,1431634.93,1431634.93,0.0,1
CASH_OUT,15004.98,101755.0,86750.02,0
CASH_OUT,101408.84,101408.84,0.0,1
TRANSFER,213463.32,213463.32,0.0,1
CASH_OUT,129307.87,21408.0,0.0,0
CASH_OUT,14371.75,0.0,0.0,0
TRANSFER,3760068.04,3760068.04,0.0,1
CASH_OUT,13117.22,12148.0,0.0,0
TRANSFER,289609.11,0.0,0.0,0
PAYMENT,21623.1,21211.0,0.0,0
PAYMENT,16107.77,0.0,0.0,0
PAYMENT,19264.03,0.0,0.0,0
PAYMENT,4798.25,253295.99,248497.74,0
CASH_OUT,235866.55,6578.0,0.0,0
TRANSFER,972142.03,972142.03,0.0,1
TRANSFER,10000000.0,12140888.35,2140888.35,1
TRANSFER,452804.42,452804.42,0.0,1
TRANSFER,7515624.63,7515624.63,0.0,1
PAYMENT,4098.66,177.0,0.0,0
CASH_OUT,10000000.0,10000000.0,0.0,1
PAYMENT,12787.4,342521.95,329734.56,0
CASH_OUT,162334.67,1986.0,0.0,0
TRANSFER,366014.33,366014.33,0.0,1
TRANSFER,126192.63,126192.63,0.0,1
CASH_OUT,65907.17,0.0,0.0,0
CASH_OUT,1263340.66,1263340.66,0.0,1
PAYMENT,1733.1,52173.0,50439.9,0
CASH_OUT,257356.06,20442.0,0.0,0
CASH_OUT,160606.28,16124.0,0.0,0
TRANSFER,50722.16,50722.16,0.0,1
PAYMENT,14663.4,89867.76,75204.36,0
CASH_IN,89214.01,623240.2,712454.21,0
CASH_OUT,1422963.14,1422963.14,0.0,1
CASH_OUT,227717.51,0.0,0.0,0
CASH_OUT,377096.39,377096.39,0.0,1
CASH_IN,32098.85,113.0,32211.85,0
TRANSFER,116636.06,116636.06,0.0,1
CASH_OUT,171456.83,171456.83,0.0,1
PAYMENT,18122.64,0.0,0.0,0
TRANSFER,86761.59,0.0,0.0,0
CASH_IN,22836.48,2255845.86,2278682.34,0
TRANSFER,1819543.69,1819543.69,0.0,1
TRANSFER,412668.39,412668.39,0.0,1
CASH_OUT,492003.04,492003.04,0.0,1
CASH_OUT,14148.64,14148.64,0.0,1
TRANSFER,864994.24,864994.24,0.0,1
TRANSFER,113975.16,0.0,0.0,0
TRANSFER,8327328.27,8327328.27,0.0,1
PAYMENT,5325.42,0.0,0.0,0
CASH_OUT,244519.75,244519.75,0.0,1
CASH_OUT,20863.63,18730.03,0.0,0
CASH_OUT,222348.05,11045.0,0.0,0
PAYMENT,27762.84,0.0,0.0,0
CASH_IN,123217.48,5095239.27,5218456.75,0
CASH_OUT,149472.44,27781.0,0.0,0
TRANSFER,125159.2,125159.2,0.0,1
TRANSFER,164382.72,164382.72,0.0,1
PAYMENT,25421.28,42716.0,17294.72,0
CASH_OUT,2988103.3,2988103.3,0.0,1
CASH_OUT,47061.52,47061.52,0.0,1
TRANSFER,243586.51,0.0,0.0,0
TRANSFER,1084144.37,1084144.37,0.0,1
PAYMENT,5935.6,0.0,0.0,0
CASH_OUT,100061.51,10656.0,0.0,0
CASH_OUT,14992.14,14992.14,0.0,1
CASH_OUT,1634229.02,1634229.02,0.0,1
CASH_IN,284404.17,538299.94,822704.11,0
TRANSFER,1253358.42,1253358.42,0.0,1
TRANSFER,2424380.16,2424380.16,0.0,1
PAYMENT,31314.16,56066.04,24751.88,0
TRANSFER,1249721.72,1249721.72,0.0,1
TRANSFER,167743.93,167743.93,0.0,1
CASH_OUT,2514878.33,2514878.33,0.0,1
TRANSFER,37121.22,0.0,0.0,0
PAYMENT,1636.93,19583.0,17946.07,0
CASH_OUT,1503297.45,1503297.45,0.0,1
TRANSFER,3042111.54,3042111.54,0.0,1
PAYMENT,10635.69,0.0,0.0,0
CASH_IN,1108.14,4908903.67,4910011.81,0
PAYMENT,10739.52,5176.0,0.0,0
TRANSFER,27696.89,27696.89,0.0,1
PAYMENT,5875.03,334310.75,328435.72,0
CASH_OUT,6038051.03,6038051.03,0.0,1
CASH_IN,390835.88,14643264.69,15034100.57,0
CASH_OUT,52837.1,7043.24,0.0,0
CASH_OUT,364333.03,364333.03,0.0,1
CASH_IN,35577.58,25801470.99,25837048.57,0
TRANSFER,401575.19,401575.19,0.0,1
TRANSFER,56290.17,56290.17,0.0,1
CASH_IN,106954.18,4503416.28,4610370.46,0
CASH_OUT,72048.27,0.0,0.0,0
TRANSFER,501496.31,501496.31,0.0,1
CASH_OUT,52398.52,20119.0,0.0,0
TRANSFER,347893.16,347893.16,0.0,1
CASH_OUT,264689.2,50911.0,0.0,0
CASH_OUT,1272493.9,1272493.9,0.0,1
TRANSFER,1032168.79,1032168.79,0.0,1
PAYMENT,1923.52,0.0,0.0,0
CASH_IN,177650.8,676131.89,853782.69,0
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,2571605.04,2571605.04,0.0,1
TRANSFER,1013208.77,1013208.77,0.0,1
CASH_IN,123875.16,11101.0,134976.16,0
CASH_OUT,1108140.19,1108140.19,0.0,1
CASH_OUT,692743.57,692743.57,0.0,1
CASH_IN,9248.54,11599.0,20847.54,0
CASH_OUT,594229.77,594229.77,0.0,1
TRANSFER,190215.18,190215.18,0.0,1
TRANSFER,440581.15,440581.15,0.0,1
TRANSFER,4892226.25,4892226.25,0.0,1
CASH_OUT,296349.8,296349.8,0.0,1
PAYMENT,607.33,10373.0,9765.67,0
TRANSFER,37766.23,37766.23,0.0,1
TRANSFER,264190.82,0.0,0.0,0
PAYMENT,17182.98,15759.0,0.0,0
CASH_OUT,302827.05,66.0,0.0,0
CASH_OUT,210456.33,2707.0,0.0,0
PAYMENT,10804.94,0.0,0.0,0
CASH_IN,227419.92,3532164.36,3759584.28,0
TRANSFER,748726.81,748726.81,0.0,1
TRANSFER,1031608.37,1031608.37,0.0,1
CASH_OUT,696575.46,696575.46,0.0,1
PAYMENT,20867.47,35024.0,14156.53,0
CASH_IN,78874.31,2948938.07,3027812.38,0
TRANSFER,1035812.86,294.0,0.0,0
CASH_OUT,620791.47,620791.47,0.0,1
PAYMENT,2256.13,82387.0,80130.87,0
CASH_OUT,1254775.16,1254775.16,0.0,1
CASH_OUT,55975.55,11167.0,0.0,0
CASH_IN,338347.18,9335824.82,9674172.0,0
